user,item,label,alpha_user,alpha_item,user_deg,item_deg,user_deg_decile,item_deg_decile,pair_id
43322,9969,Positive,0.0,0.0,33.0,421.0,1,9,3459
43322,10337,Matched Negative,0.0,0.0,33.0,158.0,1,9,3459
23129,4393,Positive,0.0,0.0,33.0,89.0,1,8,3460
23129,16609,Matched Negative,0.0,0.0,33.0,101.0,1,8,3460
24394,7984,Positive,0.054054055362939835,0.0,36.0,100.0,1,8,3461
24394,3495,Matched Negative,0.0,0.0,36.0,76.0,1,8,3461
8672,37050,Positive,0.0,0.0,35.0,20.0,1,1,3462
8672,28065,Matched Negative,0.0,0.0,35.0,23.0,1,1,3462
14458,6676,Positive,0.0,0.0,36.0,58.0,1,7,3463
14458,9778,Matched Negative,0.0,0.0,36.0,58.0,1,7,3463
27909,4155,Positive,0.0,0.0,36.0,101.0,1,8,3464
27909,12851,Matched Negative,0.0,0.0,36.0,74.0,1,8,3464
30210,10066,Positive,0.09393991529941559,0.0,33.0,93.0,1,8,3465
30210,5962,Matched Negative,0.0,0.0,33.0,72.0,1,8,3465
965,491,Positive,0.0,0.0,35.0,437.0,1,9,3466
965,10945,Matched Negative,0.0,0.0,35.0,199.0,1,9,3466
37692,4759,Positive,0.0,0.0,34.0,19.0,1,1,3467
37692,35754,Matched Negative,0.0,0.0,34.0,20.0,1,1,3467
39129,956,Positive,0.0,0.0,33.0,528.0,1,9,3468
39129,4977,Matched Negative,0.0,0.0,33.0,113.0,1,9,3468
6707,28995,Positive,0.0,0.0,35.0,27.0,1,3,3469
6707,22013,Matched Negative,0.0,0.0,35.0,29.0,1,3,3469
15757,15779,Positive,0.0,0.0,34.0,46.0,1,6,3470
15757,16655,Matched Negative,0.0,0.0,34.0,45.0,1,6,3470
5156,29982,Positive,0.0,0.0,36.0,85.0,1,8,3471
5156,17040,Matched Negative,0.0,0.0,36.0,73.0,1,8,3471
25089,24493,Positive,0.10982658714056015,0.0,33.0,40.0,1,5,3472
25089,10992,Matched Negative,0.0,0.0,33.0,43.0,1,5,3472
21995,23302,Positive,0.06671293824911118,0.0,33.0,127.0,1,9,3473
21995,5476,Matched Negative,0.0,0.0,33.0,125.0,1,9,3473
45258,20781,Positive,0.0,0.0,35.0,42.0,1,5,3474
45258,27784,Matched Negative,0.0,0.0,35.0,36.0,1,5,3474
40887,2279,Positive,0.08080808073282242,0.0,35.0,93.0,1,8,3475
40887,11031,Matched Negative,0.0,0.0,35.0,72.0,1,8,3475
38474,14767,Positive,0.06945784389972687,0.0,35.0,60.0,1,7,3476
38474,18201,Matched Negative,0.0,0.0,35.0,68.0,1,7,3476
6948,33694,Positive,0.03921568766236305,0.0,35.0,22.0,1,1,3477
6948,9273,Matched Negative,0.0,0.0,35.0,21.0,1,1,3477
12193,16016,Positive,0.060913704335689545,0.03999999910593033,36.0,68.0,1,7,3478
12193,25937,Matched Negative,0.0,0.0,36.0,68.0,1,7,3478
20107,16166,Positive,0.09019608050584793,0.048029087483882904,33.0,128.0,1,9,3479
20107,5938,Matched Negative,0.0,0.0,33.0,138.0,1,9,3479
34412,21862,Positive,0.03999468684196472,0.0,34.0,32.0,1,4,3480
34412,4989,Matched Negative,0.0,0.0,34.0,32.0,1,4,3480
25534,18022,Positive,0.05835697427392006,0.0,34.0,67.0,1,7,3481
25534,39230,Matched Negative,0.0,0.0,34.0,62.0,1,7,3481
15656,13138,Positive,0.09897025674581528,0.0,36.0,32.0,1,4,3482
15656,18044,Matched Negative,0.0,0.0,36.0,32.0,1,4,3482
37503,39153,Positive,0.0,0.0,36.0,29.0,1,3,3483
37503,33485,Matched Negative,0.0,0.0,36.0,29.0,1,3,3483
20839,14127,Positive,0.04651162773370743,0.0,34.0,74.0,1,8,3484
20839,15272,Matched Negative,0.0,0.0,34.0,74.0,1,8,3484
8474,12303,Positive,0.051948051899671555,0.0,35.0,52.0,1,6,3485
8474,25503,Matched Negative,0.0,0.0,35.0,43.0,1,6,3485
28468,32578,Positive,0.04724409431219101,0.0,36.0,49.0,1,6,3486
28468,15422,Matched Negative,0.0,0.0,36.0,49.0,1,6,3486
40781,4055,Positive,0.07019704580307007,0.0,35.0,25.0,1,2,3487
40781,36339,Matched Negative,0.0,0.0,35.0,23.0,1,2,3487
18460,23279,Positive,0.0,0.0,35.0,16.0,1,0,3488
18460,41172,Matched Negative,0.0,0.0,35.0,11.0,1,0,3488
24694,3148,Positive,0.0,0.0,36.0,410.0,1,9,3489
24694,687,Matched Negative,0.0,0.0,36.0,453.0,1,9,3489
27191,12088,Positive,0.0,0.0,33.0,130.0,1,9,3490
27191,21606,Matched Negative,0.0,0.0,33.0,120.0,1,9,3490
15581,15115,Positive,0.15094339847564697,0.0,35.0,17.0,1,0,3491
15581,39510,Matched Negative,0.0,0.0,35.0,14.0,1,0,3491
20885,366,Positive,0.0,0.0,35.0,608.0,1,9,3492
20885,1297,Matched Negative,0.0,0.0555555559694767,35.0,280.0,1,9,3492
47907,14514,Positive,0.0,0.0,34.0,149.0,1,9,3493
47907,14359,Matched Negative,0.0,0.0,34.0,249.0,1,9,3493
42652,9779,Positive,0.0,0.0,33.0,312.0,1,9,3494
42652,1121,Matched Negative,0.0,0.04477611929178238,33.0,166.0,1,9,3494
1725,24915,Positive,0.05962289497256279,0.1269841343164444,35.0,30.0,1,3,3495
1725,30682,Matched Negative,0.0,0.0,35.0,30.0,1,3,3495
29047,23105,Positive,0.06306306272745132,0.0,36.0,43.0,1,6,3496
29047,8794,Matched Negative,0.0,0.0,36.0,48.0,1,6,3496
29986,23012,Positive,0.0,0.0,36.0,79.0,1,8,3497
29986,27299,Matched Negative,0.0,0.0,36.0,86.0,1,8,3497
26662,1033,Positive,0.0,0.0,35.0,159.0,1,9,3498
26662,5337,Matched Negative,0.0,0.0,35.0,170.0,1,9,3498
10567,4618,Positive,0.04832591861486435,0.04285714402794838,33.0,624.0,1,9,3499
10567,686,Matched Negative,0.0,0.0,33.0,484.0,1,9,3499
1822,14825,Positive,0.07645641267299652,0.08546105772256851,36.0,92.0,1,8,3500
1822,28810,Matched Negative,0.0,0.0,36.0,74.0,1,8,3500
16178,24973,Positive,0.04316546767950058,0.0,35.0,81.0,1,8,3501
16178,2403,Matched Negative,0.0,0.0,35.0,74.0,1,8,3501
12515,4620,Positive,0.0617760606110096,0.054794520139694214,34.0,372.0,1,9,3502
12515,20835,Matched Negative,0.0,0.0,34.0,120.0,1,9,3502
42832,13018,Positive,0.0,0.0,35.0,107.0,1,8,3503
42832,27765,Matched Negative,0.0,0.0,35.0,75.0,1,8,3503
35295,14569,Positive,0.0,0.0,33.0,68.0,1,7,3504
35295,4104,Matched Negative,0.0,0.0,33.0,58.0,1,7,3504
14792,2418,Positive,0.08256199955940247,0.052522748708724976,36.0,676.0,1,9,3505
14792,5667,Matched Negative,0.0,0.0,36.0,146.0,1,9,3505
4140,13111,Positive,0.047742970287799835,0.04818594083189964,36.0,140.0,1,9,3506
4140,1825,Matched Negative,0.0,0.0,36.0,116.0,1,9,3506
34464,13337,Positive,0.0,0.0,36.0,228.0,1,9,3507
34464,21784,Matched Negative,0.0,0.0,36.0,140.0,1,9,3507
31671,31141,Positive,0.0,0.0,35.0,38.0,1,5,3508
31671,9603,Matched Negative,0.0,0.0,35.0,38.0,1,5,3508
6872,2691,Positive,0.0,0.03030303120613098,35.0,286.0,1,9,3509
6872,6889,Matched Negative,0.0,0.0,35.0,162.0,1,9,3509
15719,1725,Positive,0.0,0.0,36.0,103.0,1,8,3510
15719,25497,Matched Negative,0.0,0.0,36.0,100.0,1,8,3510
28094,29478,Positive,0.0,0.0,34.0,90.0,1,8,3511
28094,11200,Matched Negative,0.0,0.0,34.0,87.0,1,8,3511
22017,26299,Positive,0.0,0.0,35.0,48.0,1,6,3512
22017,31044,Matched Negative,0.0,0.0,35.0,44.0,1,6,3512
31620,8388,Positive,0.0,0.0,36.0,221.0,1,9,3513
31620,14841,Matched Negative,0.0,0.0,36.0,161.0,1,9,3513
16063,2775,Positive,0.05323590710759163,0.07594936341047287,36.0,518.0,1,9,3514
16063,5795,Matched Negative,0.0,0.0,36.0,165.0,1,9,3514
14668,2331,Positive,0.0,0.0,33.0,24.0,1,2,3515
14668,25022,Matched Negative,0.0,0.0,33.0,27.0,1,2,3515
32708,10021,Positive,0.056748464703559875,0.05388788506388664,35.0,301.0,1,9,3516
32708,5276,Matched Negative,0.0,0.0,35.0,149.0,1,9,3516
11452,7448,Positive,0.08695652335882187,0.0,34.0,18.0,1,0,3517
11452,18780,Matched Negative,0.0,0.0,34.0,17.0,1,0,3517
8759,6776,Positive,0.0,0.0,33.0,28.0,1,3,3518
8759,30178,Matched Negative,0.0,0.0,33.0,29.0,1,3,3518
14374,1772,Positive,0.08571428805589676,0.06315789371728897,35.0,89.0,1,8,3519
14374,11054,Matched Negative,0.0,0.0,35.0,90.0,1,8,3519
42566,31852,Positive,0.057189542800188065,0.04054053872823715,35.0,52.0,1,6,3520
42566,26881,Matched Negative,0.0,0.0,35.0,52.0,1,6,3520
24281,7823,Positive,0.0,0.0,33.0,132.0,1,9,3521
24281,2420,Matched Negative,0.0,0.0,33.0,170.0,1,9,3521
11258,14224,Positive,0.05776163190603256,0.0,36.0,116.0,1,9,3522
11258,5689,Matched Negative,0.0,0.0,36.0,111.0,1,9,3522
31166,36596,Positive,0.0,0.0,33.0,46.0,1,6,3523
31166,33810,Matched Negative,0.0,0.0,33.0,50.0,1,6,3523
20768,5372,Positive,0.0,0.0,36.0,180.0,1,9,3524
20768,23302,Matched Negative,0.0,0.0,36.0,127.0,1,9,3524
25418,33616,Positive,0.0,0.0,35.0,41.0,1,5,3525
25418,33738,Matched Negative,0.0,0.0,35.0,36.0,1,5,3525
26818,31542,Positive,0.0,0.0,34.0,28.0,1,3,3526
26818,29864,Matched Negative,0.0,0.0,34.0,28.0,1,3,3526
9268,4849,Positive,0.0,0.0,36.0,158.0,1,9,3527
9268,1400,Matched Negative,0.0,0.0,36.0,250.0,1,9,3527
34834,27596,Positive,0.033707864582538605,0.0,35.0,35.0,1,4,3528
34834,23344,Matched Negative,0.0,0.0,35.0,34.0,1,4,3528
15116,26769,Positive,0.0,0.0,36.0,39.0,1,5,3529
15116,15326,Matched Negative,0.0,0.0,36.0,43.0,1,5,3529
42069,3930,Positive,0.0,0.0,34.0,114.0,1,9,3530
42069,2367,Matched Negative,0.0,0.0,34.0,122.0,1,9,3530
9075,38091,Positive,0.0,0.0,33.0,17.0,1,0,3531
9075,39654,Matched Negative,0.0,0.04477611929178238,33.0,18.0,1,0,3531
22030,27829,Positive,0.0,0.0,34.0,27.0,1,3,3532
22030,27184,Matched Negative,0.0,0.0,34.0,29.0,1,3,3532
25005,656,Positive,0.0,0.05494505539536476,35.0,74.0,1,8,3533
25005,611,Matched Negative,0.0,0.0,35.0,84.0,1,8,3533
4407,4278,Positive,0.0,0.0,36.0,356.0,1,9,3534
4407,641,Matched Negative,0.0,0.0,36.0,124.0,1,9,3534
3182,19345,Positive,0.04248366132378578,0.0,35.0,174.0,1,9,3535
3182,55,Matched Negative,0.0,0.0,35.0,195.0,1,9,3535
37610,9829,Positive,0.0,0.0,33.0,280.0,1,9,3536
37610,9237,Matched Negative,0.0,0.0,33.0,203.0,1,9,3536
9315,22294,Positive,0.0,0.0,33.0,27.0,1,2,3537
9315,11877,Matched Negative,0.0,0.0,33.0,24.0,1,2,3537
39725,18582,Positive,0.0,0.0,36.0,249.0,1,9,3538
39725,4199,Matched Negative,0.0,0.054054055362939835,36.0,272.0,1,9,3538
11357,9306,Positive,0.03861003741621971,0.0,35.0,407.0,1,9,3539
11357,20636,Matched Negative,0.0,0.0,35.0,175.0,1,9,3539
24366,8481,Positive,0.0,0.0,34.0,148.0,1,9,3540
24366,2529,Matched Negative,0.0,0.0,34.0,602.0,1,9,3540
32165,4294,Positive,0.0,0.0,36.0,132.0,1,9,3541
32165,6949,Matched Negative,0.0,0.0,36.0,114.0,1,9,3541
37842,19271,Positive,0.0,0.0,34.0,63.0,1,7,3542
37842,11699,Matched Negative,0.0,0.0,34.0,57.0,1,7,3542
22994,25532,Positive,0.14018692076206207,0.0,35.0,39.0,1,5,3543
22994,8506,Matched Negative,0.0,0.0,35.0,39.0,1,5,3543
39171,20939,Positive,0.0,0.0,36.0,62.0,1,7,3544
39171,24990,Matched Negative,0.0,0.0,36.0,54.0,1,7,3544
46245,3146,Positive,0.05010019987821579,0.04938271641731262,35.0,405.0,1,9,3545
46245,2472,Matched Negative,0.0,0.0,35.0,145.0,1,9,3545
45244,29789,Positive,0.0,0.0,34.0,26.0,1,2,3546
45244,34780,Matched Negative,0.0,0.0,34.0,23.0,1,2,3546
9728,10759,Positive,0.15060241520404816,0.0,36.0,61.0,1,7,3547
9728,4983,Matched Negative,0.0,0.0,36.0,65.0,1,7,3547
25322,15281,Positive,0.0,0.0,35.0,68.0,1,7,3548
25322,21184,Matched Negative,0.0,0.0,35.0,54.0,1,7,3548
28591,16688,Positive,0.0,0.0,36.0,104.0,1,8,3549
28591,14994,Matched Negative,0.0,0.0,36.0,83.0,1,8,3549
46725,27218,Positive,0.0,0.0,34.0,88.0,1,8,3550
46725,21588,Matched Negative,0.0,0.0,34.0,90.0,1,8,3550
24133,13517,Positive,0.0,0.0,34.0,93.0,1,8,3551
24133,5420,Matched Negative,0.0,0.0,34.0,78.0,1,8,3551
11357,31912,Positive,0.0,0.0,35.0,37.0,1,5,3552
11357,28418,Matched Negative,0.0,0.0,35.0,38.0,1,5,3552
18479,6,Positive,0.0714285746216774,0.0,35.0,27.0,1,2,3553
18479,31523,Matched Negative,0.0,0.0,35.0,23.0,1,2,3553
45306,1386,Positive,0.0,0.0,35.0,189.0,1,9,3554
45306,14158,Matched Negative,0.0,0.0,35.0,161.0,1,9,3554
40153,35470,Positive,0.0,0.0,34.0,44.0,1,6,3555
40153,37579,Matched Negative,0.0,0.0,34.0,49.0,1,6,3555
41867,7245,Positive,0.03846153989434242,0.0,34.0,103.0,1,8,3556
41867,31426,Matched Negative,0.0,0.0,34.0,73.0,1,8,3556
20253,35070,Positive,0.0,0.0,33.0,21.0,1,1,3557
20253,31839,Matched Negative,0.0,0.0,33.0,19.0,1,1,3557
18791,17375,Positive,0.06365985423326492,0.07971014082431793,35.0,57.0,1,7,3558
18791,22053,Matched Negative,0.0,0.0,35.0,69.0,1,7,3558
46090,11398,Positive,0.0,0.0,33.0,175.0,1,9,3559
46090,2813,Matched Negative,0.0,0.0,33.0,154.0,1,9,3559
35104,5000,Positive,0.0,0.0,36.0,90.0,1,8,3560
35104,602,Matched Negative,0.0,0.0,36.0,93.0,1,8,3560
19091,5142,Positive,0.0,0.0,36.0,124.0,1,9,3561
19091,1886,Matched Negative,0.0,0.0,36.0,406.0,1,9,3561
36338,40106,Positive,0.0,0.0,36.0,14.0,1,0,3562
36338,39804,Matched Negative,0.0,0.0,36.0,14.0,1,0,3562
35690,33089,Positive,0.072727270424366,0.0,35.0,26.0,1,2,3563
35690,17222,Matched Negative,0.0,0.0,35.0,24.0,1,2,3563
12246,3424,Positive,0.05700124055147171,0.05371304973959923,35.0,410.0,1,9,3564
12246,112,Matched Negative,0.0,0.0,35.0,420.0,1,9,3564
32909,11585,Positive,0.03448275849223137,0.0,35.0,88.0,1,8,3565
32909,12453,Matched Negative,0.0,0.0,35.0,89.0,1,8,3565
26855,2351,Positive,0.0,0.05000000074505806,35.0,212.0,1,9,3566
26855,387,Matched Negative,0.0,0.0,35.0,747.0,1,9,3566
37163,1999,Positive,0.0,0.0,34.0,49.0,1,6,3567
37163,9467,Matched Negative,0.0,0.0,34.0,51.0,1,6,3567
14106,15721,Positive,0.0,0.0,36.0,114.0,1,9,3568
14106,3070,Matched Negative,0.0,0.0,36.0,219.0,1,9,3568
23083,29049,Positive,0.06400000303983688,0.0,33.0,66.0,1,7,3569
23083,187,Matched Negative,0.0,0.0,33.0,58.0,1,7,3569
17033,32273,Positive,0.0,0.04285714402794838,34.0,30.0,1,3,3570
17033,4534,Matched Negative,0.0,0.0,34.0,29.0,1,3,3570
7149,15742,Positive,0.0,0.0,36.0,55.0,1,7,3571
7149,26319,Matched Negative,0.0,0.0,36.0,61.0,1,7,3571
1301,27846,Positive,0.0,0.04597701132297516,34.0,67.0,1,7,3572
1301,20268,Matched Negative,0.0,0.0,34.0,66.0,1,7,3572
27545,1751,Positive,0.0,0.0,36.0,129.0,1,9,3573
27545,8575,Matched Negative,0.0,0.0,36.0,125.0,1,9,3573
37998,23031,Positive,0.04966787248849869,0.04477611929178238,35.0,46.0,1,6,3574
37998,24672,Matched Negative,0.0,0.0,35.0,43.0,1,6,3574
10590,20636,Positive,0.07685041427612305,0.06710109114646912,35.0,175.0,1,9,3575
10590,12522,Matched Negative,0.0,0.0,35.0,177.0,1,9,3575
35750,11257,Positive,0.0,0.0,36.0,40.0,1,5,3576
35750,39065,Matched Negative,0.0,0.0,36.0,36.0,1,5,3576
15656,7844,Positive,0.0,0.0,36.0,55.0,1,7,3577
15656,13767,Matched Negative,0.0,0.0,36.0,54.0,1,7,3577
21575,21705,Positive,0.05882352963089943,0.0,34.0,24.0,1,2,3578
21575,38274,Matched Negative,0.0,0.0,34.0,25.0,1,2,3578
31103,3779,Positive,0.0,0.04545454680919647,36.0,136.0,1,9,3579
31103,2661,Matched Negative,0.0,0.0,36.0,119.0,1,9,3579
36329,6414,Positive,0.04509283974766731,0.0,35.0,231.0,1,9,3580
36329,7126,Matched Negative,0.0,0.0,35.0,267.0,1,9,3580
38893,21975,Positive,0.04672897234559059,0.0,36.0,50.0,1,6,3581
38893,22680,Matched Negative,0.0,0.0,36.0,44.0,1,6,3581
32902,30681,Positive,0.0,0.0,36.0,30.0,1,3,3582
32902,28982,Matched Negative,0.0,0.0,36.0,28.0,1,3,3582
33838,9129,Positive,0.08741258829832077,0.0,33.0,184.0,1,9,3583
33838,5782,Matched Negative,0.0,0.0,33.0,134.0,1,9,3583
32506,35168,Positive,0.05246583744883537,0.0,35.0,20.0,1,1,3584
32506,27866,Matched Negative,0.0,0.0,35.0,21.0,1,1,3584
889,11628,Positive,0.0,0.0,36.0,106.0,1,8,3585
889,7587,Matched Negative,0.0,0.0,36.0,78.0,1,8,3585
43716,5997,Positive,0.0,0.07064676284790039,35.0,577.0,1,9,3586
43716,14202,Matched Negative,0.0,0.0,35.0,163.0,1,9,3586
11302,3925,Positive,0.0,0.04615384712815285,34.0,138.0,1,9,3587
11302,16513,Matched Negative,0.0,0.0,34.0,149.0,1,9,3587
47530,30200,Positive,0.033707864582538605,0.0,35.0,74.0,1,8,3588
47530,14965,Matched Negative,0.0,0.0,35.0,74.0,1,8,3588
4847,16684,Positive,0.11960453540086746,0.0534600093960762,35.0,170.0,1,9,3589
4847,24211,Matched Negative,0.0,0.0,35.0,121.0,1,9,3589
1462,19053,Positive,0.0,0.0,36.0,22.0,1,1,3590
1462,22979,Matched Negative,0.0,0.0,36.0,21.0,1,1,3590
20885,16011,Positive,0.0,0.0,35.0,285.0,1,9,3591
20885,14097,Matched Negative,0.0,0.0,35.0,186.0,1,9,3591
29266,17904,Positive,0.0,0.0,36.0,23.0,1,1,3592
29266,25760,Matched Negative,0.0,0.0,36.0,22.0,1,1,3592
5748,17971,Positive,0.03804102540016174,0.0,35.0,62.0,1,7,3593
5748,30761,Matched Negative,0.0,0.0,35.0,57.0,1,7,3593
29481,387,Positive,0.0,0.0,33.0,747.0,1,9,3594
29481,27273,Matched Negative,0.0,0.0,33.0,124.0,1,9,3594
27133,20267,Positive,0.0,0.0,35.0,73.0,1,8,3595
27133,15516,Matched Negative,0.0,0.0,35.0,86.0,1,8,3595
17516,6938,Positive,0.0416666679084301,0.0,33.0,19.0,1,1,3596
17516,39446,Matched Negative,0.0,0.0,33.0,20.0,1,1,3596
36282,37270,Positive,0.0,0.0,36.0,44.0,1,6,3597
36282,10852,Matched Negative,0.0,0.0,36.0,48.0,1,6,3597
24748,6908,Positive,0.03448275849223137,0.0,33.0,17.0,1,0,3598
24748,29166,Matched Negative,0.0,0.0,33.0,11.0,1,0,3598
7315,18406,Positive,0.0,0.0,34.0,42.0,1,5,3599
7315,33558,Matched Negative,0.0,0.0,34.0,39.0,1,5,3599
18031,8858,Positive,0.0,0.0,34.0,49.0,1,6,3600
18031,24534,Matched Negative,0.0,0.0,34.0,46.0,1,6,3600
11771,20764,Positive,0.035087719559669495,0.0,35.0,21.0,1,1,3601
11771,35399,Matched Negative,0.0,0.0,35.0,19.0,1,1,3601
20230,3286,Positive,0.08616600930690765,0.0555555559694767,35.0,726.0,1,9,3602
20230,12084,Matched Negative,0.06741572916507721,0.0,35.0,143.0,1,9,3602
18943,21859,Positive,0.1492537260055542,0.0,33.0,26.0,1,2,3603
18943,9284,Matched Negative,0.0,0.0,33.0,26.0,1,2,3603
45609,3437,Positive,0.07500000298023224,0.0,34.0,43.0,1,5,3604
45609,10707,Matched Negative,0.0,0.0,34.0,38.0,1,5,3604
33961,22985,Positive,0.0,0.0,36.0,67.0,1,7,3605
33961,36255,Matched Negative,0.0,0.0,36.0,53.0,1,7,3605
1717,109,Positive,0.08295454829931259,0.03703703731298447,36.0,785.0,1,9,3606
1717,8079,Matched Negative,0.0,0.0,36.0,121.0,1,9,3606
39879,33542,Positive,0.0,0.0,33.0,39.0,1,5,3607
39879,37141,Matched Negative,0.0,0.0,33.0,42.0,1,5,3607
6621,9373,Positive,0.0,0.0,34.0,103.0,1,8,3608
6621,953,Matched Negative,0.0,0.0,34.0,77.0,1,8,3608
15680,13484,Positive,0.047770701348781586,0.04597701132297516,34.0,149.0,1,9,3609
15680,5013,Matched Negative,0.0,0.0,34.0,119.0,1,9,3609
7211,9715,Positive,0.0,0.0,36.0,160.0,1,9,3610
7211,10586,Matched Negative,0.0,0.0,36.0,523.0,1,9,3610
41136,10002,Positive,0.03172413632273674,0.0,33.0,894.0,1,9,3611
41136,6277,Matched Negative,0.0,0.0,33.0,252.0,1,9,3611
35967,593,Positive,0.050847455859184265,0.0655708760023117,35.0,416.0,1,9,3612
35967,16281,Matched Negative,0.0,0.0,35.0,121.0,1,9,3612
8329,31667,Positive,0.0,0.0,36.0,17.0,1,0,3613
8329,30219,Matched Negative,0.0,0.0,36.0,18.0,1,0,3613
19375,24962,Positive,0.06458837538957596,0.0,36.0,142.0,1,9,3614
19375,13800,Matched Negative,0.0,0.0,36.0,119.0,1,9,3614
19965,13572,Positive,0.03999999910593033,0.05714285746216774,34.0,232.0,1,9,3615
19965,7375,Matched Negative,0.0,0.0,34.0,110.0,1,9,3615
17330,14987,Positive,0.0517241396009922,0.0,34.0,89.0,1,8,3616
17330,25070,Matched Negative,0.0,0.0,34.0,75.0,1,8,3616
34552,40417,Positive,0.0,0.0,33.0,14.0,1,0,3617
34552,24376,Matched Negative,0.0,0.0,33.0,12.0,1,0,3617
21822,23029,Positive,0.032258063554763794,0.0,33.0,102.0,1,8,3618
21822,20169,Matched Negative,0.0,0.0,33.0,102.0,1,8,3618
44277,816,Positive,0.05346859246492386,0.050847455859184265,35.0,228.0,1,9,3619
44277,1856,Matched Negative,0.0,0.0,35.0,114.0,1,9,3619
33129,4081,Positive,0.0,0.0,35.0,27.0,1,2,3620
33129,21133,Matched Negative,0.0,0.0,35.0,24.0,1,2,3620
20555,13668,Positive,0.04976525902748108,0.0,33.0,400.0,1,9,3621
20555,21238,Matched Negative,0.0,0.0,33.0,131.0,1,9,3621
32808,20598,Positive,0.0,0.0,35.0,29.0,1,3,3622
32808,7420,Matched Negative,0.0,0.0,35.0,30.0,1,3,3622
41934,535,Positive,0.0,0.0,35.0,151.0,1,9,3623
41934,10904,Matched Negative,0.0,0.0,35.0,136.0,1,9,3623
14663,30795,Positive,0.039230771362781525,0.0,35.0,27.0,1,3,3624
14663,13992,Matched Negative,0.0,0.0,35.0,30.0,1,3,3624
25275,16008,Positive,0.0,0.0,33.0,41.0,1,5,3625
25275,39537,Matched Negative,0.0,0.0,33.0,39.0,1,5,3625
36213,2995,Positive,0.0,0.0,34.0,161.0,1,9,3626
36213,5493,Matched Negative,0.0,0.051948051899671555,34.0,374.0,1,9,3626
35930,28194,Positive,0.10526315867900848,0.056603774428367615,34.0,23.0,1,1,3627
35930,34487,Matched Negative,0.0,0.0,34.0,22.0,1,1,3627
564,17875,Positive,0.04729729890823364,0.0,34.0,49.0,1,6,3628
564,34315,Matched Negative,0.0,0.0,34.0,50.0,1,6,3628
22482,1659,Positive,0.0654056966304779,0.0,36.0,32.0,1,4,3629
22482,16784,Matched Negative,0.0,0.0,36.0,34.0,1,4,3629
28011,14744,Positive,0.06435207277536392,0.06578947603702545,36.0,60.0,1,7,3630
28011,20963,Matched Negative,0.0,0.0,36.0,65.0,1,7,3630
45588,1997,Positive,0.0555555559694767,0.0,33.0,388.0,1,9,3631
45588,14594,Matched Negative,0.0,0.06666667014360428,33.0,320.0,1,9,3631
39276,20217,Positive,0.0793650820851326,0.07692307978868484,36.0,94.0,1,8,3632
39276,18115,Matched Negative,0.0,0.0,36.0,74.0,1,8,3632
38004,18941,Positive,0.0,0.0,35.0,30.0,1,3,3633
38004,15587,Matched Negative,0.0,0.0,35.0,28.0,1,3,3633
26893,5062,Positive,0.0,0.0,35.0,129.0,1,9,3634
26893,6477,Matched Negative,0.0,0.0,35.0,167.0,1,9,3634
11882,1033,Positive,0.03405572846531868,0.0,36.0,159.0,1,9,3635
11882,31038,Matched Negative,0.0,0.0,36.0,118.0,1,9,3635
36771,13297,Positive,0.0,0.0,35.0,105.0,1,8,3636
36771,1944,Matched Negative,0.0,0.0,35.0,102.0,1,8,3636
8957,14395,Positive,0.0,0.0,35.0,23.0,1,1,3637
8957,23511,Matched Negative,0.0,0.0,35.0,20.0,1,1,3637
21164,3004,Positive,0.0,0.0,34.0,29.0,1,3,3638
21164,18435,Matched Negative,0.0,0.0,34.0,29.0,1,3,3638
10380,23004,Positive,0.0,0.0,36.0,39.0,1,5,3639
10380,18233,Matched Negative,0.0,0.0,36.0,42.0,1,5,3639
30371,19393,Positive,0.0,0.0,35.0,146.0,1,9,3640
30371,1237,Matched Negative,0.0,0.0,35.0,234.0,1,9,3640
22699,11940,Positive,0.07765175402164459,0.04109589010477066,36.0,50.0,1,6,3641
22699,25452,Matched Negative,0.0,0.0,36.0,43.0,1,6,3641
17498,27778,Positive,0.0,0.0,35.0,69.0,1,7,3642
17498,3786,Matched Negative,0.0,0.0,35.0,54.0,1,7,3642
26602,3393,Positive,0.0,0.0,35.0,25.0,1,2,3643
26602,18466,Matched Negative,0.0,0.0,35.0,27.0,1,2,3643
42422,23342,Positive,0.2823854088783264,0.08309248834848404,34.0,30.0,1,3,3644
42422,25888,Matched Negative,0.0,0.0,34.0,30.0,1,3,3644
10038,2224,Positive,0.03068072907626629,0.04938271641731262,36.0,437.0,1,9,3645
10038,6240,Matched Negative,0.0,0.0,36.0,151.0,1,9,3645
7558,27126,Positive,0.0,0.0,34.0,67.0,1,7,3646
7558,5853,Matched Negative,0.0,0.0,34.0,60.0,1,7,3646
13415,37019,Positive,0.06557376682758331,0.04109589010477066,33.0,32.0,1,4,3647
13415,17716,Matched Negative,0.0,0.0,33.0,36.0,1,4,3647
8557,7753,Positive,0.0,0.06122449040412903,35.0,224.0,1,9,3648
8557,11115,Matched Negative,0.0,0.0,35.0,126.0,1,9,3648
32182,10030,Positive,0.0,0.0,36.0,203.0,1,9,3649
32182,258,Matched Negative,0.0,0.0,36.0,128.0,1,9,3649
9258,5603,Positive,0.06972911953926086,0.04615384712815285,36.0,125.0,1,9,3650
9258,16482,Matched Negative,0.0,0.0,36.0,134.0,1,9,3650
12502,1515,Positive,0.0,0.0,34.0,398.0,1,9,3651
12502,9092,Matched Negative,0.0,0.0,34.0,167.0,1,9,3651
